model,task_id,year,class,original_task_id,math_category,is_text_only,ground_truth,prediction,is_correct,format_valid,error_type,inference_time,input_tokens,raw_output,reasoning,error
Ovis2.5-9B-vLLM,1999_7und8_C3,1999,7und8,C3,Geometrie,True,A,E,False,True,,0.2129,378.0,"{
    ""answer"": ""E""
}",,
Ovis2.5-9B-vLLM,1999_7und8_C4,1999,7und8,C4,Stochastik,False,D,D,True,True,,0.26130000000000003,654.0,"{
    ""answer"": ""D""
}",,
Ovis2.5-9B-vLLM,1999_7und8_C5,1999,7und8,C5,Arithmetik,True,B,C,False,True,,0.2159,424.0,"{
    ""answer"": ""C""
}",,
Ovis2.5-9B-vLLM,1999_7und8_C6,1999,7und8,C6,Geometrie,False,A,B,False,True,,0.2346,516.0,"{
    ""answer"": ""B""
}",,
Ovis2.5-9B-vLLM,1999_7und8_C7,1999,7und8,C7,Algebra,True,E,B,False,True,,0.2078,332.0,"{
    ""answer"": ""B""
}",,
Ovis2.5-9B-vLLM,1999_7und8_C8,1999,7und8,C8,Algebra,False,B,E,False,True,,0.21810000000000002,424.0,"{
    ""answer"": ""E""
}",,
Ovis2.5-9B-vLLM,1999_7und8_C9,1999,7und8,C9,Geometrie,False,B,B,True,True,,0.2129,378.0,"{
    ""answer"": ""B""
}",,
Ovis2.5-9B-vLLM,1999_7und8_C10,1999,7und8,C10,Geometrie,True,D,B,False,True,,0.2107,382.0,"{
    ""answer"": ""B""
}",,
Ovis2.5-9B-vLLM,1999_9und10_A1,1999,9und10,A1,Stochastik,True,B,A,False,True,,0.21280000000000002,378.0,"{
    ""answer"": ""A""
}",,
Ovis2.5-9B-vLLM,1999_9und10_A2,1999,9und10,A2,Arithmetik,True,E,D,False,True,,0.2169,424.0,"{
    ""answer"": ""D""
}",,
Ovis2.5-9B-vLLM,1999_9und10_A3,1999,9und10,A3,Arithmetik,True,E,C,False,True,,0.21130000000000002,378.0,"{
    ""answer"": ""C""
}",,
Ovis2.5-9B-vLLM,1999_9und10_A4,1999,9und10,A4,Arithmetik,True,C,D,False,True,,0.22870000000000001,470.0,"{
    ""answer"": ""D""
}",,
Ovis2.5-9B-vLLM,1999_9und10_A5,1999,9und10,A5,Arithmetik,True,D,C,False,True,,0.2058,332.0,"{
    ""answer"": ""C""
}",,
Ovis2.5-9B-vLLM,1999_9und10_A6,1999,9und10,A6,Geometrie,True,B,B,True,True,,0.20770000000000002,332.0,"{
    ""answer"": ""B""
}",,
Ovis2.5-9B-vLLM,1999_9und10_A7,1999,9und10,A7,Algebra,True,C,C,True,True,,0.24050000000000002,562.0,"{
    ""answer"": ""C""
}",,
Ovis2.5-9B-vLLM,1999_9und10_A8,1999,9und10,A8,Arithmetik,False,A,D,False,True,,0.2164,424.0,"{
    ""answer"": ""D""
}",,
Ovis2.5-9B-vLLM,1999_9und10_A9,1999,9und10,A9,Geometrie,False,B,E,False,True,,0.2132,378.0,"{
    ""answer"": ""E""
}",,
Ovis2.5-9B-vLLM,1999_9und10_A10,1999,9und10,A10,Algebra,False,B,D,False,True,,0.2088,324.0,"{
    ""answer"": ""D""
}",,
Ovis2.5-9B-vLLM,1999_9und10_B1,1999,9und10,B1,Arithmetik,True,D,D,True,True,,0.2136,378.0,"{
    ""answer"": ""D""
}",,
Ovis2.5-9B-vLLM,1999_9und10_B2,1999,9und10,B2,Arithmetik,True,A,E,False,True,,0.19790000000000002,306.0,"{
    ""answer"": ""E""
}",,
Ovis2.5-9B-vLLM,1999_9und10_B3,1999,9und10,B3,Arithmetik,True,A,D,False,True,,0.21730000000000002,424.0,"{
    ""answer"": ""D""
}",,
Ovis2.5-9B-vLLM,1999_9und10_B4,1999,9und10,B4,Arithmetik,True,D,D,True,True,,0.2134,378.0,"{
    ""answer"": ""D""
}",,
Ovis2.5-9B-vLLM,1999_9und10_B5,1999,9und10,B5,Geometrie,False,E,E,True,True,,0.32330000000000003,930.0,"{
    ""answer"": ""E""
}",,
Ovis2.5-9B-vLLM,1999_9und10_B6,1999,9und10,B6,Arithmetik,True,A,D,False,True,,0.2069,342.0,"{
    ""answer"": ""D""
}",,
Ovis2.5-9B-vLLM,1999_9und10_B7,1999,9und10,B7,Geometrie,False,C,E,False,True,,0.22890000000000002,470.0,"{
    ""answer"": ""E""
}",,
Ovis2.5-9B-vLLM,1999_9und10_B8,1999,9und10,B8,Geometrie,True,D,D,True,True,,0.2346,516.0,"{
    ""answer"": ""D""
}",,
Ovis2.5-9B-vLLM,1999_9und10_B9,1999,9und10,B9,Geometrie,False,B,C,False,True,,0.2559,608.0,"{
    ""answer"": ""C""
}",,
Ovis2.5-9B-vLLM,1999_9und10_B10,1999,9und10,B10,Stochastik,True,C,D,False,True,,0.2076,330.0,"{
    ""answer"": ""D""
}",,
Ovis2.5-9B-vLLM,1999_9und10_C1,1999,9und10,C1,Arithmetik,True,D,E,False,True,,0.2174,424.0,"{
    ""answer"": ""E""
}",,
Ovis2.5-9B-vLLM,1999_9und10_C2,1999,9und10,C2,Geometrie,False,A,B,False,True,,0.21880000000000002,444.0,"{
    ""answer"": ""B""
}",,
Ovis2.5-9B-vLLM,1999_9und10_C3,1999,9und10,C3,Geometrie,False,D,C,False,True,,0.25620000000000004,608.0,"{
    ""answer"": ""C""
}",,
Ovis2.5-9B-vLLM,1999_9und10_C4,1999,9und10,C4,Arithmetik,True,D,D,True,True,,0.2288,470.0,"{
    ""answer"": ""D""
}",,
Ovis2.5-9B-vLLM,1999_9und10_C5,1999,9und10,C5,Geometrie,True,D,D,True,True,,0.2185,424.0,"{
    ""answer"": ""D""
}",,
Ovis2.5-9B-vLLM,1999_9und10_C6,1999,9und10,C6,Geometrie,True,D,C,False,True,,0.22990000000000002,470.0,"{
    ""answer"": ""C""
}",,
Ovis2.5-9B-vLLM,1999_9und10_C7,1999,9und10,C7,Geometrie,False,E,B,False,True,,0.2087,332.0,"{
    ""answer"": ""B""
}",,
Ovis2.5-9B-vLLM,1999_9und10_C8,1999,9und10,C8,Arithmetik,True,B,B,True,True,,0.21280000000000002,378.0,"{
    ""answer"": ""B""
}",,
Ovis2.5-9B-vLLM,1999_9und10_C9,1999,9und10,C9,Stochastik,True,C,C,True,True,,0.2146,378.0,"{
    ""answer"": ""C""
}",,
Ovis2.5-9B-vLLM,1999_9und10_C10,1999,9und10,C10,Algebra,True,C,D,False,True,,0.2401,562.0,"{
    ""answer"": ""D""
}",,
Ovis2.5-9B-vLLM,1999_11bis13_A1,1999,11bis13,A1,Stochastik,True,E,D,False,True,,0.2351,516.0,"{
    ""answer"": ""D""
}",,
Ovis2.5-9B-vLLM,1999_11bis13_A3,1999,11bis13,A3,Arithmetik,True,E,D,False,True,,0.23090000000000002,492.0,"{
    ""answer"": ""D""
}",,
Ovis2.5-9B-vLLM,1999_11bis13_A4,1999,11bis13,A4,Arithmetik,True,E,E,True,True,,0.2076,332.0,"{
    ""answer"": ""E""
}",,
Ovis2.5-9B-vLLM,1999_11bis13_A5,1999,11bis13,A5,Algebra,True,D,B,False,True,,0.19790000000000002,310.0,"{
    ""answer"": ""B""
}",,
Ovis2.5-9B-vLLM,1999_11bis13_A6,1999,11bis13,A6,Arithmetik,True,D,C,False,True,,0.2364,531.0,"{
    ""answer"": ""C""
}",,
Ovis2.5-9B-vLLM,1999_11bis13_A7,1999,11bis13,A7,Algebra,True,B,B,True,True,,0.20800000000000002,332.0,"{
    ""answer"": ""B""
}",,
Ovis2.5-9B-vLLM,1999_11bis13_A8,1999,11bis13,A8,Geometrie,False,A,B,False,True,,0.2174,424.0,"{
    ""answer"": ""B""
}",,
Ovis2.5-9B-vLLM,1999_11bis13_A9,1999,11bis13,A9,Algebra,True,D,D,True,True,,0.2114,378.0,"{
    ""answer"": ""D""
}",,
Ovis2.5-9B-vLLM,1999_11bis13_A10,1999,11bis13,A10,Geometrie,False,A,D,False,True,,0.2124,368.0,"{
    ""answer"": ""D""
}",,
Ovis2.5-9B-vLLM,1999_11bis13_B1,1999,11bis13,B1,Arithmetik,True,A,D,False,True,,0.2124,378.0,"{
    ""answer"": ""D""
}",,
Ovis2.5-9B-vLLM,1999_11bis13_B2,1999,11bis13,B2,Algebra,True,D,D,True,True,,0.2063,327.0,"{
    ""answer"": ""D""
}",,
Ovis2.5-9B-vLLM,1999_11bis13_B3,1999,11bis13,B3,Geometrie,True,E,B,False,True,,0.2136,378.0,"{
    ""answer"": ""B""
}",,
Ovis2.5-9B-vLLM,1999_11bis13_B4,1999,11bis13,B4,Algebra,False,A,B,False,True,,0.23550000000000001,516.0,"{
    ""answer"": ""B""
}",,
Ovis2.5-9B-vLLM,1999_11bis13_B5,1999,11bis13,B5,Geometrie,True,E,E,True,True,,0.257,608.0,"{
    ""answer"": ""E""
}",,
Ovis2.5-9B-vLLM,1999_11bis13_B6,1999,11bis13,B6,Stochastik,False,E,E,True,True,,0.2167,424.0,"{
    ""answer"": ""E""
}",,
Ovis2.5-9B-vLLM,1999_11bis13_B7,1999,11bis13,B7,Algebra,True,D,C,False,True,,0.2094,342.0,"{
    ""answer"": ""C""
}",,
Ovis2.5-9B-vLLM,1999_11bis13_B8,1999,11bis13,B8,Algebra,True,D,C,False,True,,0.2096,332.0,"{
    ""answer"": ""C""
}",,
Ovis2.5-9B-vLLM,1999_11bis13_B9,1999,11bis13,B9,Geometrie,True,C,C,True,True,,0.243,562.0,"{
    ""answer"": ""C""
}",,
Ovis2.5-9B-vLLM,1999_11bis13_B10,1999,11bis13,B10,Algebra,True,E,E,True,True,,0.2174,435.0,"{
    ""answer"": ""E""
}",,
Ovis2.5-9B-vLLM,1999_11bis13_C1,1999,11bis13,C1,Stochastik,True,C,A,False,True,,0.22920000000000001,470.0,"{
    ""answer"": ""A""
}",,
Ovis2.5-9B-vLLM,1999_11bis13_C2,1999,11bis13,C2,Algebra,True,B,C,False,True,,0.20770000000000002,332.0,"{
    ""answer"": ""C""
}",,
Ovis2.5-9B-vLLM,1999_11bis13_C3,1999,11bis13,C3,Algebra,True,E,D,False,True,,0.2862,746.0,"{
    ""answer"": ""D""
}",,
Ovis2.5-9B-vLLM,1999_11bis13_C4,1999,11bis13,C4,Stochastik,True,C,D,False,True,,0.2635,654.0,"{
    ""answer"": ""D""
}",,
Ovis2.5-9B-vLLM,1999_11bis13_C5,1999,11bis13,C5,Geometrie,False,B,C,False,True,,0.2346,516.0,"{
    ""answer"": ""C""
}",,
Ovis2.5-9B-vLLM,1999_11bis13_C6,1999,11bis13,C6,Algebra,True,E,D,False,True,,0.2122,378.0,"{
    ""answer"": ""D""
}",,
Ovis2.5-9B-vLLM,1999_11bis13_C7,1999,11bis13,C7,Algebra,True,A,D,False,True,,0.24150000000000002,562.0,"{
    ""answer"": ""D""
}",,
Ovis2.5-9B-vLLM,1999_11bis13_C8,1999,11bis13,C8,Stochastik,True,D,D,True,True,,0.21350000000000002,378.0,"{
    ""answer"": ""D""
}",,
Ovis2.5-9B-vLLM,1999_11bis13_C9,1999,11bis13,C9,Geometrie,False,A,A,True,True,,0.2283,470.0,"{
    ""answer"": ""A""
}",,
Ovis2.5-9B-vLLM,1999_11bis13_C10,1999,11bis13,C10,Geometrie,False,C,B,False,True,,0.2132,382.0,"{
    ""answer"": ""B""
}",,
Ovis2.5-9B-vLLM,2000_3und4_A1,2000,3und4,A1,Arithmetik,True,B,B,True,True,,0.22990000000000002,470.0,"{
    ""answer"": ""B""
}",,
Ovis2.5-9B-vLLM,2000_3und4_A2,2000,3und4,A2,Arithmetik,True,C,C,True,True,,0.2141,396.0,"{
    ""answer"": ""C""
}",,
Ovis2.5-9B-vLLM,2000_3und4_A4,2000,3und4,A4,Arithmetik,True,D,B,False,True,,0.20770000000000002,332.0,"{
    ""answer"": ""B""
}",,
Ovis2.5-9B-vLLM,2000_3und4_A5,2000,3und4,A5,Arithmetik,True,E,E,True,True,,0.2083,332.0,"{
    ""answer"": ""E""
}",,
Ovis2.5-9B-vLLM,2000_3und4_A6,2000,3und4,A6,Arithmetik,True,C,C,True,True,,0.25730000000000003,608.0,"{
    ""answer"": ""C""
}",,
Ovis2.5-9B-vLLM,2000_3und4_A7,2000,3und4,A7,Arithmetik,True,D,D,True,True,,0.212,378.0,"{
    ""answer"": ""D""
}",,
Ovis2.5-9B-vLLM,2000_3und4_B1,2000,3und4,B1,Arithmetik,True,A,E,False,True,,0.2155,424.0,"{
    ""answer"": ""E""
}",,
Ovis2.5-9B-vLLM,2000_3und4_B2,2000,3und4,B2,Arithmetik,True,E,A,False,True,,0.213,378.0,"{
    ""answer"": ""A""
}",,
Ovis2.5-9B-vLLM,2000_3und4_B3,2000,3und4,B3,Arithmetik,True,B,D,False,True,,0.21730000000000002,424.0,"{
    ""answer"": ""D""
}",,
Ovis2.5-9B-vLLM,2000_3und4_B4,2000,3und4,B4,Algebra,True,E,D,False,True,,0.21930000000000002,424.0,"{
    ""answer"": ""D""
}",,
Ovis2.5-9B-vLLM,2000_3und4_B5,2000,3und4,B5,Geometrie,False,D,D,True,True,,0.2629,654.0,"{
    ""answer"": ""D""
}",,
Ovis2.5-9B-vLLM,2000_3und4_B6,2000,3und4,B6,Stochastik,True,B,C,False,True,,0.2637,654.0,"{
    ""answer"": ""C""
}",,
Ovis2.5-9B-vLLM,2000_3und4_B7,2000,3und4,B7,Stochastik,True,A,D,False,True,,0.216,424.0,"{
    ""answer"": ""D""
}",,
Ovis2.5-9B-vLLM,2000_3und4_C1,2000,3und4,C1,Arithmetik,True,C,D,False,True,,0.20620000000000002,332.0,"{
    ""answer"": ""D""
}",,
Ovis2.5-9B-vLLM,2000_3und4_C2,2000,3und4,C2,Arithmetik,True,E,A,False,True,,0.2079,332.0,"{
    ""answer"": ""A""
}",,
Ovis2.5-9B-vLLM,2000_3und4_C3,2000,3und4,C3,Geometrie,False,B,D,False,True,,0.30670000000000003,838.0,"{
    ""answer"": ""D""
}",,
Ovis2.5-9B-vLLM,2000_3und4_C4,2000,3und4,C4,Algebra,True,A,E,False,True,,0.2136,378.0,"{
    ""answer"": ""E""
}",,
Ovis2.5-9B-vLLM,2000_3und4_C5,2000,3und4,C5,Geometrie,False,C,D,False,True,,0.2301,470.0,"{
    ""answer"": ""D""
}",,
Ovis2.5-9B-vLLM,2000_3und4_C6,2000,3und4,C6,Arithmetik,True,E,C,False,True,,0.2641,654.0,"{
    ""answer"": ""C""
}",,
Ovis2.5-9B-vLLM,2000_3und4_C7,2000,3und4,C7,Geometrie,False,B,D,False,True,,0.34590000000000004,1002.0,"{
    ""answer"": ""D""
}",,
Ovis2.5-9B-vLLM,2000_5und6_A1,2000,5und6,A1,Arithmetik,True,C,D,False,True,,0.2078,332.0,"{
    ""answer"": ""D""
}",,
Ovis2.5-9B-vLLM,2000_5und6_A2,2000,5und6,A2,Geometrie,True,C,D,False,True,,0.2081,332.0,"{
    ""answer"": ""D""
}",,
Ovis2.5-9B-vLLM,2000_5und6_A3,2000,5und6,A3,Arithmetik,True,D,D,True,True,,0.2073,332.0,"{
    ""answer"": ""D""
}",,
Ovis2.5-9B-vLLM,2000_5und6_A4,2000,5und6,A4,Arithmetik,True,E,B,False,True,,0.2086,342.0,"{
    ""answer"": ""B""
}",,
Ovis2.5-9B-vLLM,2000_5und6_A5,2000,5und6,A5,Arithmetik,True,D,E,False,True,,0.21480000000000002,378.0,"{
    ""answer"": ""E""
}",,
Ovis2.5-9B-vLLM,2000_5und6_A6,2000,5und6,A6,Geometrie,False,A,D,False,True,,0.21830000000000002,424.0,"{
    ""answer"": ""D""
}",,
Ovis2.5-9B-vLLM,2000_5und6_A7,2000,5und6,A7,Arithmetik,True,B,E,False,True,,0.28600000000000003,746.0,"{
    ""answer"": ""E""
}",,
Ovis2.5-9B-vLLM,2000_5und6_A8,2000,5und6,A8,Arithmetik,True,E,D,False,True,,0.23070000000000002,470.0,"{
    ""answer"": ""D""
}",,
Ovis2.5-9B-vLLM,2000_5und6_A9,2000,5und6,A9,Arithmetik,True,A,D,False,True,,0.20800000000000002,332.0,"{
    ""answer"": ""D""
}",,
Ovis2.5-9B-vLLM,2000_5und6_A10,2000,5und6,A10,Geometrie,False,E,D,False,True,,0.23820000000000002,516.0,"{
    ""answer"": ""D""
}",,
Ovis2.5-9B-vLLM,2000_5und6_B1,2000,5und6,B1,Arithmetik,True,D,C,False,True,,0.20850000000000002,347.0,"{
    ""answer"": ""C""
}",,
Ovis2.5-9B-vLLM,2000_5und6_B2,2000,5und6,B2,Algebra,True,E,A,False,True,,0.20720000000000002,347.0,"{
    ""answer"": ""A""
}",,
Ovis2.5-9B-vLLM,2000_5und6_B3,2000,5und6,B3,Arithmetik,False,E,E,True,True,,0.2088,332.0,"{
    ""answer"": ""E""
}",,
Ovis2.5-9B-vLLM,2000_5und6_B4,2000,5und6,B4,Arithmetik,True,B,E,False,True,,0.2082,332.0,"{
    ""answer"": ""E""
}",,
Ovis2.5-9B-vLLM,2000_5und6_B5,2000,5und6,B5,Geometrie,False,C,D,False,True,,0.23040000000000002,470.0,"{
    ""answer"": ""D""
}",,
Ovis2.5-9B-vLLM,2000_5und6_B6,2000,5und6,B6,Arithmetik,True,E,E,True,True,,0.2576,608.0,"{
    ""answer"": ""E""
}",,
Ovis2.5-9B-vLLM,2000_5und6_B7,2000,5und6,B7,Arithmetik,True,B,B,True,True,,0.2364,516.0,"{
    ""answer"": ""B""
}",,
Ovis2.5-9B-vLLM,2000_5und6_B8,2000,5und6,B8,Stochastik,True,E,E,True,True,,0.23140000000000002,470.0,"{
    ""answer"": ""E""
}",,
Ovis2.5-9B-vLLM,2000_5und6_B9,2000,5und6,B9,Arithmetik,True,C,E,False,True,,0.21680000000000002,424.0,"{
    ""answer"": ""E""
}",,
Ovis2.5-9B-vLLM,2000_5und6_B10,2000,5und6,B10,Arithmetik,True,A,C,False,True,,0.23620000000000002,516.0,"{
    ""answer"": ""C""
}",,
Ovis2.5-9B-vLLM,2000_5und6_C1,2000,5und6,C1,Algebra,False,D,C,False,True,,0.2296,470.0,"{
    ""answer"": ""C""
}",,
Ovis2.5-9B-vLLM,2000_5und6_C2,2000,5und6,C2,Geometrie,False,E,D,False,True,,0.2134,378.0,"{
    ""answer"": ""D""
}",,
Ovis2.5-9B-vLLM,2000_5und6_C3,2000,5und6,C3,Arithmetik,True,E,D,False,True,,0.25930000000000003,608.0,"{
    ""answer"": ""D""
}",,
Ovis2.5-9B-vLLM,2000_5und6_C4,2000,5und6,C4,Geometrie,False,E,C,False,True,,0.2559,608.0,"{
    ""answer"": ""C""
}",,
Ovis2.5-9B-vLLM,2000_5und6_C5,2000,5und6,C5,Arithmetik,True,D,C,False,True,,0.229,470.0,"{
    ""answer"": ""C""
}",,
Ovis2.5-9B-vLLM,2000_5und6_C6,2000,5und6,C6,unknown,True,A,B,False,True,,0.24080000000000001,562.0,"{
    ""answer"": ""B""
}",,
Ovis2.5-9B-vLLM,2000_5und6_C7,2000,5und6,C7,Arithmetik,True,B,D,False,True,,0.22990000000000002,470.0,"{
    ""answer"": ""D""
}",,
Ovis2.5-9B-vLLM,2000_5und6_C8,2000,5und6,C8,Geometrie,False,A,E,False,True,,0.2179,424.0,"{
    ""answer"": ""E""
}",,
Ovis2.5-9B-vLLM,2000_5und6_C9,2000,5und6,C9,Stochastik,True,C,C,True,True,,0.2079,342.0,"{
    ""answer"": ""C""
}",,
Ovis2.5-9B-vLLM,2000_5und6_C10,2000,5und6,C10,Geometrie,True,A,B,False,True,,0.2908,792.0,"{
    ""answer"": ""B""
}",,
Ovis2.5-9B-vLLM,2000_7und8_A2,2000,7und8,A2,Arithmetik,True,B,B,True,True,,0.20950000000000002,332.0,"{
    ""answer"": ""B""
}",,
Ovis2.5-9B-vLLM,2000_7und8_A3,2000,7und8,A3,Arithmetik,True,D,E,False,True,,0.209,342.0,"{
    ""answer"": ""E""
}",,
Ovis2.5-9B-vLLM,2000_7und8_A4,2000,7und8,A4,Algebra,True,A,C,False,True,,0.2162,378.0,"{
    ""answer"": ""C""
}",,
Ovis2.5-9B-vLLM,2000_7und8_A5,2000,7und8,A5,Geometrie,True,E,C,False,True,,0.21910000000000002,378.0,"{
    ""answer"": ""C""
}",,
Ovis2.5-9B-vLLM,2000_7und8_A6,2000,7und8,A6,Arithmetik,True,D,D,True,True,,0.2089,332.0,"{
    ""answer"": ""D""
}",,
Ovis2.5-9B-vLLM,2000_7und8_A7,2000,7und8,A7,Stochastik,True,B,D,False,True,,0.2911,746.0,"{
    ""answer"": ""D""
}",,
Ovis2.5-9B-vLLM,2000_7und8_A8,2000,7und8,A8,Algebra,True,A,D,False,True,,0.2126,332.0,"{
    ""answer"": ""D""
}",,
Ovis2.5-9B-vLLM,2000_7und8_A9,2000,7und8,A9,Geometrie,False,C,B,False,True,,0.22130000000000002,424.0,"{
    ""answer"": ""B""
}",,
Ovis2.5-9B-vLLM,2000_7und8_A10,2000,7und8,A10,Arithmetik,True,E,D,False,True,,0.2146,378.0,"{
    ""answer"": ""D""
}",,
Ovis2.5-9B-vLLM,2000_7und8_B1,2000,7und8,B1,Arithmetik,True,D,E,False,True,,0.221,424.0,"{
    ""answer"": ""E""
}",,
Ovis2.5-9B-vLLM,2000_7und8_B2,2000,7und8,B2,Geometrie,False,A,C,False,True,,0.2154,378.0,"{
    ""answer"": ""C""
}",,
Ovis2.5-9B-vLLM,2000_7und8_B3,2000,7und8,B3,Algebra,True,A,D,False,True,,0.233,470.0,"{
    ""answer"": ""D""
}",,
Ovis2.5-9B-vLLM,2000_7und8_B4,2000,7und8,B4,Stochastik,True,D,E,False,True,,0.2403,562.0,"{
    ""answer"": ""E""
}",,
Ovis2.5-9B-vLLM,2000_7und8_B5,2000,7und8,B5,Arithmetik,True,B,B,True,True,,0.2621,608.0,"{
    ""answer"": ""B""
}",,
Ovis2.5-9B-vLLM,2000_7und8_B6,2000,7und8,B6,Arithmetik,True,C,E,False,True,,0.24480000000000002,562.0,"{
    ""answer"": ""E""
}",,
Ovis2.5-9B-vLLM,2000_7und8_B7,2000,7und8,B7,Geometrie,True,D,C,False,True,,0.21760000000000002,424.0,"{
    ""answer"": ""C""
}",,
Ovis2.5-9B-vLLM,2000_7und8_B8,2000,7und8,B8,Stochastik,True,D,D,True,True,,0.21350000000000002,378.0,"{
    ""answer"": ""D""
}",,
Ovis2.5-9B-vLLM,2000_7und8_B9,2000,7und8,B9,Algebra,True,C,D,False,True,,0.2422,562.0,"{
    ""answer"": ""D""
}",,
Ovis2.5-9B-vLLM,2000_7und8_B10,2000,7und8,B10,Geometrie,False,E,D,False,True,,0.23170000000000002,470.0,"{
    ""answer"": ""D""
}",,
Ovis2.5-9B-vLLM,2000_7und8_C1,2000,7und8,C1,Geometrie,False,D,D,True,True,,0.20720000000000002,337.0,"{
    ""answer"": ""D""
}",,
Ovis2.5-9B-vLLM,2000_7und8_C2,2000,7und8,C2,Arithmetik,True,A,B,False,True,,0.2167,424.0,"{
    ""answer"": ""B""
}",,
Ovis2.5-9B-vLLM,2000_7und8_C3,2000,7und8,C3,Stochastik,True,A,B,False,True,,0.2373,516.0,"{
    ""answer"": ""B""
}",,
Ovis2.5-9B-vLLM,2000_7und8_C4,2000,7und8,C4,Geometrie,False,D,B,False,True,,0.2318,470.0,"{
    ""answer"": ""B""
}",,
Ovis2.5-9B-vLLM,2000_7und8_C5,2000,7und8,C5,Geometrie,False,D,D,True,True,,0.2185,378.0,"{
    ""answer"": ""D""
}",,
Ovis2.5-9B-vLLM,2000_7und8_C6,2000,7und8,C6,Geometrie,False,B,E,False,True,,0.215,378.0,"{
    ""answer"": ""E""
}",,
Ovis2.5-9B-vLLM,2000_7und8_C7,2000,7und8,C7,Geometrie,True,C,D,False,True,,0.209,332.0,"{
    ""answer"": ""D""
}",,
Ovis2.5-9B-vLLM,2000_7und8_C9,2000,7und8,C9,Geometrie,True,C,C,True,True,,0.23570000000000002,516.0,"{
    ""answer"": ""C""
}",,
Ovis2.5-9B-vLLM,2000_7und8_C10,2000,7und8,C10,Geometrie,False,D,C,False,True,,0.2705,700.0,"{
    ""answer"": ""C""
}",,
Ovis2.5-9B-vLLM,2000_9und10_A1,2000,9und10,A1,unknown,True,A,D,False,True,,0.2165,424.0,"{
    ""answer"": ""D""
}",,
Ovis2.5-9B-vLLM,2000_9und10_A2,2000,9und10,A2,Arithmetik,True,C,E,False,True,,0.2082,347.0,"{
    ""answer"": ""E""
}",,
Ovis2.5-9B-vLLM,2000_9und10_A3,2000,9und10,A3,Algebra,True,E,E,True,True,,0.2063,342.0,"{
    ""answer"": ""E""
}",,
Ovis2.5-9B-vLLM,2000_9und10_A4,2000,9und10,A4,Algebra,True,A,A,True,True,,0.2086,332.0,"{
    ""answer"": ""A""
}",,
Ovis2.5-9B-vLLM,2000_9und10_A5,2000,9und10,A5,Algebra,True,C,E,False,True,,0.2301,470.0,"{
    ""answer"": ""E""
}",,
Ovis2.5-9B-vLLM,2000_9und10_A6,2000,9und10,A6,Arithmetik,True,C,E,False,True,,0.2086,332.0,"{
    ""answer"": ""E""
}",,
Ovis2.5-9B-vLLM,2000_9und10_A7,2000,9und10,A7,Geometrie,False,B,B,True,True,,0.28450000000000003,746.0,"{
    ""answer"": ""B""
}",,
Ovis2.5-9B-vLLM,2000_9und10_A8,2000,9und10,A8,Algebra,True,A,D,False,True,,0.2132,378.0,"{
    ""answer"": ""D""
}",,
Ovis2.5-9B-vLLM,2000_9und10_A9,2000,9und10,A9,Arithmetik,True,C,E,False,True,,0.2311,470.0,"{
    ""answer"": ""E""
}",,
Ovis2.5-9B-vLLM,2000_9und10_A10,2000,9und10,A10,Algebra,True,D,D,True,True,,0.25670000000000004,608.0,"{
    ""answer"": ""D""
}",,
Ovis2.5-9B-vLLM,2000_9und10_B1,2000,9und10,B1,Algebra,True,E,C,False,True,,0.2071,332.0,"{
    ""answer"": ""C""
}",,
Ovis2.5-9B-vLLM,2000_9und10_B2,2000,9und10,B2,Geometrie,True,D,B,False,True,,0.22920000000000001,470.0,"{
    ""answer"": ""B""
}",,
Ovis2.5-9B-vLLM,2000_9und10_B3,2000,9und10,B3,Arithmetik,True,B,D,False,True,,0.21280000000000002,378.0,"{
    ""answer"": ""D""
}",,
Ovis2.5-9B-vLLM,2000_9und10_B4,2000,9und10,B4,Algebra,True,C,D,False,True,,0.23800000000000002,516.0,"{
    ""answer"": ""D""
}",,
Ovis2.5-9B-vLLM,2000_9und10_B6,2000,9und10,B6,Arithmetik,True,E,D,False,True,,0.23120000000000002,470.0,"{
    ""answer"": ""D""
}",,
Ovis2.5-9B-vLLM,2000_9und10_B7,2000,9und10,B7,Arithmetik,True,E,C,False,True,,0.221,424.0,"{
    ""answer"": ""C""
}",,
Ovis2.5-9B-vLLM,2000_9und10_B8,2000,9und10,B8,Geometrie,False,C,E,False,True,,0.216,378.0,"{
    ""answer"": ""E""
}",,
Ovis2.5-9B-vLLM,2000_9und10_B9,2000,9und10,B9,Stochastik,True,E,D,False,True,,0.2114,332.0,"{
    ""answer"": ""D""
}",,
Ovis2.5-9B-vLLM,2000_9und10_B10,2000,9und10,B10,Arithmetik,True,A,E,False,True,,0.2548,608.0,"{
    ""answer"": ""E""
}",,
Ovis2.5-9B-vLLM,2000_9und10_C1,2000,9und10,C1,Geometrie,False,E,B,False,True,,0.22920000000000001,470.0,"{
    ""answer"": ""B""
}",,
Ovis2.5-9B-vLLM,2000_9und10_C2,2000,9und10,C2,Geometrie,False,D,E,False,True,,0.2832,746.0,"{
    ""answer"": ""E""
}",,
Ovis2.5-9B-vLLM,2000_9und10_C3,2000,9und10,C3,Stochastik,True,C,A,False,True,,0.2175,424.0,"{
    ""answer"": ""A""
}",,
